fact_id,recalled,position_pct,category,density,batch_size,compaction_pct,strategy,conv_tokens,experiment
LM_0151,1,25.3,knowledge-update,150,1,0,none,190000,calibration
LM_0152,0,26.1,knowledge-update,150,1,0,none,190000,calibration
LM_0154,0,27.0,knowledge-update,150,1,0,none,190000,calibration
LM_0155,1,28.0,knowledge-update,150,1,0,none,190000,calibration
LM_0156,0,28.7,knowledge-update,150,1,0,none,190000,calibration
LM_0158,0,29.7,knowledge-update,150,1,0,none,190000,calibration
LM_0159,1,30.6,knowledge-update,150,1,0,none,190000,calibration
LM_0160,1,32.0,knowledge-update,150,1,0,none,190000,calibration
LM_0164,1,32.9,knowledge-update,150,1,0,none,190000,calibration
LM_0166,0,33.8,knowledge-update,150,1,0,none,190000,calibration
LM_0167,0,34.8,knowledge-update,150,1,0,none,190000,calibration
LM_0168,0,35.5,knowledge-update,150,1,0,none,190000,calibration
LM_0169,0,36.0,knowledge-update,150,1,0,none,190000,calibration
LM_0170,0,36.9,knowledge-update,150,1,0,none,190000,calibration
LM_0173,1,37.9,knowledge-update,150,1,0,none,190000,calibration
LM_0174,1,38.6,knowledge-update,150,1,0,none,190000,calibration
LM_0176,1,39.6,knowledge-update,150,1,0,none,190000,calibration
LM_0182,0,40.5,knowledge-update,150,1,0,none,190000,calibration
LM_0183,0,41.3,knowledge-update,150,1,0,none,190000,calibration
LM_0185,0,42.0,knowledge-update,150,1,0,none,190000,calibration
LM_0186,1,43.0,knowledge-update,150,1,0,none,190000,calibration
LM_0187,1,43.9,knowledge-update,150,1,0,none,190000,calibration
LM_0188,0,44.8,knowledge-update,150,1,0,none,190000,calibration
LM_0191,1,45.7,knowledge-update,150,1,0,none,190000,calibration
LM_0194,0,46.7,knowledge-update,150,1,0,none,190000,calibration
LM_0195,0,47.1,knowledge-update,150,1,0,none,190000,calibration
LM_0198,1,47.6,knowledge-update,150,1,0,none,190000,calibration
LM_0199,1,48.5,knowledge-update,150,1,0,none,190000,calibration
LM_0200,0,49.5,single-session-preference,150,1,0,none,190000,calibration
LM_0201,1,49.8,single-session-preference,150,1,0,none,190000,calibration
LM_0202,0,51.0,single-session-preference,150,1,0,none,190000,calibration
LM_0203,0,51.3,single-session-preference,150,1,0,none,190000,calibration
LM_0204,0,51.8,single-session-preference,150,1,0,none,190000,calibration
LM_0205,1,53.0,single-session-preference,150,1,0,none,190000,calibration
LM_0206,1,53.3,single-session-preference,150,1,0,none,190000,calibration
LM_0207,0,53.8,single-session-preference,150,1,0,none,190000,calibration
LM_0211,0,54.9,single-session-preference,150,1,0,none,190000,calibration
LM_0217,0,55.3,single-session-preference,150,1,0,none,190000,calibration
LM_0220,0,55.6,single-session-preference,150,1,0,none,190000,calibration
LM_0221,1,56.6,single-session-preference,150,1,0,none,190000,calibration
LM_0222,1,57.3,single-session-preference,150,1,0,none,190000,calibration
LM_0223,1,57.7,single-session-preference,150,1,0,none,190000,calibration
LM_0224,0,58.0,single-session-preference,150,1,0,none,190000,calibration
LM_0225,1,58.7,single-session-preference,150,1,0,none,190000,calibration
LM_0226,0,59.0,single-session-preference,150,1,0,none,190000,calibration
LM_0227,0,59.8,single-session-preference,150,1,0,none,190000,calibration
LM_0228,1,60.4,single-session-preference,150,1,0,none,190000,calibration
LM_0231,0,61.2,single-session-assistant,150,1,0,none,190000,calibration
LM_0232,0,61.7,single-session-assistant,150,1,0,none,190000,calibration
LM_0233,1,62.0,single-session-assistant,150,1,0,none,190000,calibration
LM_0234,0,62.4,single-session-assistant,150,1,0,none,190000,calibration
LM_0235,1,62.9,single-session-assistant,150,1,0,none,190000,calibration
LM_0237,0,63.4,single-session-assistant,150,1,0,none,190000,calibration
LM_0240,1,63.7,single-session-assistant,150,1,0,none,190000,calibration
LM_0241,1,64.1,single-session-assistant,150,1,0,none,190000,calibration
LM_0242,0,64.6,single-session-assistant,150,1,0,none,190000,calibration
LM_0243,0,65.1,single-session-assistant,150,1,0,none,190000,calibration
LM_0244,1,65.5,single-session-assistant,150,1,0,none,190000,calibration
LM_0245,1,65.8,single-session-assistant,150,1,0,none,190000,calibration
LM_0246,1,66.3,single-session-assistant,150,1,0,none,190000,calibration
LM_0247,0,66.6,single-session-assistant,150,1,0,none,190000,calibration
LM_0248,1,66.9,single-session-assistant,150,1,0,none,190000,calibration
LM_0249,1,67.4,single-session-assistant,150,1,0,none,190000,calibration
LM_0250,1,67.9,single-session-assistant,150,1,0,none,190000,calibration
LM_0252,0,68.3,single-session-assistant,150,1,0,none,190000,calibration
LM_0253,1,68.8,single-session-assistant,150,1,0,none,190000,calibration
LM_0254,0,69.2,single-session-assistant,150,1,0,none,190000,calibration
LM_0255,1,69.7,single-session-assistant,150,1,0,none,190000,calibration
LM_0256,1,70.0,single-session-assistant,150,1,0,none,190000,calibration
LM_0257,0,70.5,single-session-assistant,150,1,0,none,190000,calibration
LM_0258,1,70.9,single-session-assistant,150,1,0,none,190000,calibration
LM_0260,1,71.4,single-session-assistant,150,1,0,none,190000,calibration
LM_0262,1,71.9,single-session-assistant,150,1,0,none,190000,calibration
LM_0264,1,72.3,single-session-assistant,150,1,0,none,190000,calibration
LM_0266,1,72.8,single-session-assistant,150,1,0,none,190000,calibration
LM_0267,1,73.1,single-session-assistant,150,1,0,none,190000,calibration
LM_0268,0,73.4,single-session-assistant,150,1,0,none,190000,calibration
LM_0270,1,73.7,single-session-assistant,150,1,0,none,190000,calibration
LM_0271,0,74.0,single-session-assistant,150,1,0,none,190000,calibration
LM_0274,0,74.3,single-session-assistant,150,1,0,none,190000,calibration
LM_0275,0,74.8,single-session-assistant,150,1,0,none,190000,calibration
LM_0277,1,75.1,single-session-assistant,150,1,0,none,190000,calibration
LM_0278,1,75.6,single-session-assistant,150,1,0,none,190000,calibration
LM_0279,1,76.0,single-session-assistant,150,1,0,none,190000,calibration
LM_0281,1,76.5,single-session-assistant,150,1,0,none,190000,calibration
LM_0283,1,77.0,single-session-assistant,150,1,0,none,190000,calibration
LM_0284,1,77.4,single-session-assistant,150,1,0,none,190000,calibration
LM_0286,0,77.9,single-session-user,150,1,0,none,190000,calibration
LM_0287,0,78.5,single-session-user,150,1,0,none,190000,calibration
LM_0289,1,79.0,single-session-user,150,1,0,none,190000,calibration
LM_0290,0,79.4,single-session-user,150,1,0,none,190000,calibration
LM_0291,0,79.9,single-session-user,150,1,0,none,190000,calibration
LM_0292,0,80.2,single-session-user,150,1,0,none,190000,calibration
LM_0293,1,80.7,single-session-user,150,1,0,none,190000,calibration
LM_0294,0,81.1,single-session-user,150,1,0,none,190000,calibration
LM_0296,0,81.6,single-session-user,150,1,0,none,190000,calibration
LM_0298,0,82.1,single-session-user,150,1,0,none,190000,calibration
LM_0299,1,82.5,single-session-user,150,1,0,none,190000,calibration
LM_0303,0,83.0,single-session-user,150,1,0,none,190000,calibration
LM_0304,0,83.5,single-session-user,150,1,0,none,190000,calibration
LM_0306,1,83.9,single-session-user,150,1,0,none,190000,calibration
LM_0307,0,84.4,single-session-user,150,1,0,none,190000,calibration
LM_0309,0,84.9,single-session-user,150,1,0,none,190000,calibration
LM_0312,0,85.3,single-session-user,150,1,0,none,190000,calibration
LM_0313,0,85.8,single-session-user,150,1,0,none,190000,calibration
LM_0315,1,86.2,single-session-user,150,1,0,none,190000,calibration
LM_0317,1,86.7,single-session-user,150,1,0,none,190000,calibration
LM_0318,1,87.2,single-session-user,150,1,0,none,190000,calibration
LM_0319,1,87.6,single-session-user,150,1,0,none,190000,calibration
LM_0320,0,88.1,single-session-user,150,1,0,none,190000,calibration
LM_0322,1,88.6,single-session-user,150,1,0,none,190000,calibration
LM_0323,1,89.0,single-session-user,150,1,0,none,190000,calibration
LM_0324,1,89.5,single-session-user,150,1,0,none,190000,calibration
LM_0325,1,90.0,single-session-user,150,1,0,none,190000,calibration
LM_0326,0,90.4,single-session-user,150,1,0,none,190000,calibration
LM_0327,1,90.9,single-session-user,150,1,0,none,190000,calibration
LM_0328,1,91.3,single-session-user,150,1,0,none,190000,calibration
LM_0329,1,91.8,single-session-user,150,1,0,none,190000,calibration
LM_0330,1,92.3,single-session-user,150,1,0,none,190000,calibration
LM_0331,1,92.7,single-session-user,150,1,0,none,190000,calibration
LM_0332,1,93.0,single-session-user,150,1,0,none,190000,calibration
LM_0334,1,93.5,single-session-user,150,1,0,none,190000,calibration
LM_0338,1,94.0,single-session-user,150,1,0,none,190000,calibration
LM_0339,1,94.6,single-session-user,150,1,0,none,190000,calibration
LM_0341,1,95.1,single-session-user,150,1,0,none,190000,calibration
LM_0342,1,95.5,single-session-user,150,1,0,none,190000,calibration
LM_0344,1,95.8,single-session-user,150,1,0,none,190000,calibration
LM_0345,1,96.3,single-session-user,150,1,0,none,190000,calibration
LM_0347,1,96.8,single-session-user,150,1,0,none,190000,calibration
LM_0348,1,97.2,single-session-user,150,1,0,none,190000,calibration
LM_0349,1,97.7,single-session-user,150,1,0,none,190000,calibration
LM_0350,0,98.1,single-session-user,150,1,0,none,190000,calibration
LM_0351,0,98.6,single-session-user,150,1,0,none,190000,calibration
LM_0354,0,99.1,single-session-user,150,1,0,none,190000,calibration
LM_0355,0,99.5,single-session-user,150,1,0,none,190000,calibration
LM_0122,1,0.3,knowledge-update,150,10,0,none,190000,calibration
LM_0124,0,3.1,knowledge-update,150,10,0,none,190000,calibration
LM_0125,1,6.2,knowledge-update,150,10,0,none,190000,calibration
LM_0126,1,7.4,knowledge-update,150,10,0,none,190000,calibration
LM_0127,0,10.2,knowledge-update,150,10,0,none,190000,calibration
LM_0131,1,13.3,knowledge-update,150,10,0,none,190000,calibration
LM_0132,1,15.8,knowledge-update,150,10,0,none,190000,calibration
LM_0134,1,18.2,knowledge-update,150,10,0,none,190000,calibration
LM_0135,1,19.0,knowledge-update,150,10,0,none,190000,calibration
LM_0136,1,19.9,knowledge-update,150,10,0,none,190000,calibration
LM_0137,0,20.9,knowledge-update,150,10,0,none,190000,calibration
LM_0138,1,21.8,knowledge-update,150,10,0,none,190000,calibration
LM_0141,1,22.7,knowledge-update,150,10,0,none,190000,calibration
LM_0143,1,23.6,knowledge-update,150,10,0,none,190000,calibration
LM_0149,0,24.4,knowledge-update,150,10,0,none,190000,calibration
LM_0151,1,25.3,knowledge-update,150,10,0,none,190000,calibration
LM_0152,1,26.1,knowledge-update,150,10,0,none,190000,calibration
LM_0154,1,27.0,knowledge-update,150,10,0,none,190000,calibration
LM_0155,1,28.0,knowledge-update,150,10,0,none,190000,calibration
LM_0156,1,28.7,knowledge-update,150,10,0,none,190000,calibration
LM_0158,1,29.7,knowledge-update,150,10,0,none,190000,calibration
LM_0159,1,30.6,knowledge-update,150,10,0,none,190000,calibration
LM_0160,1,32.0,knowledge-update,150,10,0,none,190000,calibration
LM_0164,1,32.9,knowledge-update,150,10,0,none,190000,calibration
LM_0166,1,33.8,knowledge-update,150,10,0,none,190000,calibration
LM_0167,1,34.8,knowledge-update,150,10,0,none,190000,calibration
LM_0168,0,35.5,knowledge-update,150,10,0,none,190000,calibration
LM_0169,1,36.0,knowledge-update,150,10,0,none,190000,calibration
LM_0170,0,36.9,knowledge-update,150,10,0,none,190000,calibration
LM_0173,1,37.9,knowledge-update,150,10,0,none,190000,calibration
LM_0174,1,38.6,knowledge-update,150,10,0,none,190000,calibration
LM_0176,1,39.6,knowledge-update,150,10,0,none,190000,calibration
LM_0182,1,40.5,knowledge-update,150,10,0,none,190000,calibration
LM_0183,0,41.3,knowledge-update,150,10,0,none,190000,calibration
LM_0185,0,42.0,knowledge-update,150,10,0,none,190000,calibration
LM_0186,1,43.0,knowledge-update,150,10,0,none,190000,calibration
LM_0187,1,43.9,knowledge-update,150,10,0,none,190000,calibration
LM_0188,1,44.8,knowledge-update,150,10,0,none,190000,calibration
LM_0191,1,45.7,knowledge-update,150,10,0,none,190000,calibration
LM_0194,0,46.7,knowledge-update,150,10,0,none,190000,calibration
LM_0195,0,47.1,knowledge-update,150,10,0,none,190000,calibration
LM_0198,1,47.6,knowledge-update,150,10,0,none,190000,calibration
LM_0199,1,48.5,knowledge-update,150,10,0,none,190000,calibration
LM_0200,0,49.5,single-session-preference,150,10,0,none,190000,calibration
LM_0201,0,49.8,single-session-preference,150,10,0,none,190000,calibration
LM_0202,0,51.0,single-session-preference,150,10,0,none,190000,calibration
LM_0203,0,51.3,single-session-preference,150,10,0,none,190000,calibration
LM_0204,0,51.8,single-session-preference,150,10,0,none,190000,calibration
LM_0205,0,53.0,single-session-preference,150,10,0,none,190000,calibration
LM_0206,1,53.3,single-session-preference,150,10,0,none,190000,calibration
LM_0207,0,53.8,single-session-preference,150,10,0,none,190000,calibration
LM_0211,0,54.9,single-session-preference,150,10,0,none,190000,calibration
LM_0217,0,55.3,single-session-preference,150,10,0,none,190000,calibration
LM_0220,0,55.6,single-session-preference,150,10,0,none,190000,calibration
LM_0221,0,56.6,single-session-preference,150,10,0,none,190000,calibration
LM_0222,0,57.3,single-session-preference,150,10,0,none,190000,calibration
LM_0223,0,57.7,single-session-preference,150,10,0,none,190000,calibration
LM_0224,0,58.0,single-session-preference,150,10,0,none,190000,calibration
LM_0225,0,58.7,single-session-preference,150,10,0,none,190000,calibration
LM_0226,0,59.0,single-session-preference,150,10,0,none,190000,calibration
LM_0227,0,59.8,single-session-preference,150,10,0,none,190000,calibration
LM_0228,0,60.4,single-session-preference,150,10,0,none,190000,calibration
LM_0231,0,61.2,single-session-assistant,150,10,0,none,190000,calibration
LM_0232,1,61.7,single-session-assistant,150,10,0,none,190000,calibration
LM_0233,1,62.0,single-session-assistant,150,10,0,none,190000,calibration
LM_0234,0,62.4,single-session-assistant,150,10,0,none,190000,calibration
LM_0235,1,62.9,single-session-assistant,150,10,0,none,190000,calibration
LM_0237,1,63.4,single-session-assistant,150,10,0,none,190000,calibration
LM_0240,1,63.7,single-session-assistant,150,10,0,none,190000,calibration
LM_0241,1,64.1,single-session-assistant,150,10,0,none,190000,calibration
LM_0242,1,64.6,single-session-assistant,150,10,0,none,190000,calibration
LM_0243,0,65.1,single-session-assistant,150,10,0,none,190000,calibration
LM_0244,1,65.5,single-session-assistant,150,10,0,none,190000,calibration
LM_0245,1,65.8,single-session-assistant,150,10,0,none,190000,calibration
LM_0246,1,66.3,single-session-assistant,150,10,0,none,190000,calibration
LM_0247,1,66.6,single-session-assistant,150,10,0,none,190000,calibration
LM_0248,1,66.9,single-session-assistant,150,10,0,none,190000,calibration
LM_0249,1,67.4,single-session-assistant,150,10,0,none,190000,calibration
LM_0250,1,67.9,single-session-assistant,150,10,0,none,190000,calibration
LM_0252,1,68.3,single-session-assistant,150,10,0,none,190000,calibration
LM_0253,1,68.8,single-session-assistant,150,10,0,none,190000,calibration
LM_0254,0,69.2,single-session-assistant,150,10,0,none,190000,calibration
LM_0255,1,69.7,single-session-assistant,150,10,0,none,190000,calibration
LM_0256,1,70.0,single-session-assistant,150,10,0,none,190000,calibration
LM_0257,1,70.5,single-session-assistant,150,10,0,none,190000,calibration
LM_0258,1,70.9,single-session-assistant,150,10,0,none,190000,calibration
LM_0260,1,71.4,single-session-assistant,150,10,0,none,190000,calibration
LM_0262,1,71.9,single-session-assistant,150,10,0,none,190000,calibration
LM_0264,1,72.3,single-session-assistant,150,10,0,none,190000,calibration
LM_0266,1,72.8,single-session-assistant,150,10,0,none,190000,calibration
LM_0267,1,73.1,single-session-assistant,150,10,0,none,190000,calibration
LM_0268,1,73.4,single-session-assistant,150,10,0,none,190000,calibration
LM_0270,1,73.7,single-session-assistant,150,10,0,none,190000,calibration
LM_0271,1,74.0,single-session-assistant,150,10,0,none,190000,calibration
LM_0274,1,74.3,single-session-assistant,150,10,0,none,190000,calibration
LM_0275,1,74.8,single-session-assistant,150,10,0,none,190000,calibration
LM_0277,1,75.1,single-session-assistant,150,10,0,none,190000,calibration
LM_0278,1,75.6,single-session-assistant,150,10,0,none,190000,calibration
LM_0279,1,76.0,single-session-assistant,150,10,0,none,190000,calibration
LM_0281,1,76.5,single-session-assistant,150,10,0,none,190000,calibration
LM_0283,1,77.0,single-session-assistant,150,10,0,none,190000,calibration
LM_0284,1,77.4,single-session-assistant,150,10,0,none,190000,calibration
LM_0286,0,77.9,single-session-user,150,10,0,none,190000,calibration
LM_0287,0,78.5,single-session-user,150,10,0,none,190000,calibration
LM_0289,1,79.0,single-session-user,150,10,0,none,190000,calibration
LM_0290,1,79.4,single-session-user,150,10,0,none,190000,calibration
LM_0291,1,79.9,single-session-user,150,10,0,none,190000,calibration
LM_0292,0,80.2,single-session-user,150,10,0,none,190000,calibration
LM_0293,1,80.7,single-session-user,150,10,0,none,190000,calibration
LM_0294,0,81.1,single-session-user,150,10,0,none,190000,calibration
